,dex_id,name,spe,spd,spa,dfn,atk,hp,type_1,type_2,move_list,gen
593,594,alomomola,65,45,40,80,75,165,water,,"['pound', 'double-slap', 'mist', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'toxic', 'psychic', 'double-team', 'light-screen', 'waterfall', 'rest', 'substitute', 'snore', 'protect', 'icy-wind', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'pain-split', 'hidden-power', 'rain-dance', 'mirror-coat', 'psych-up', 'shadow-ball', 'whirlpool', 'hail', 'facade', 'helping-hand', 'wish', 'magic-coat', 'knock-off', 'refresh', 'secret-power', 'dive', 'tickle', 'bounce', 'water-sport', 'calm-mind', 'water-pulse', 'wake-up-slap', 'healing-wish', 'brine', 'aqua-ring', 'aqua-jet', 'wide-guard', 'soak', 'round', 'scald', 'heal-pulse', 'play-nice', 'confide']",5.0
594,595,joltik,65,50,57,50,47,50,electric,bug,"['cut', 'poison-sting', 'pin-missile', 'disable', 'absorb', 'string-shot', 'thunderbolt', 'thunder-wave', 'toxic', 'agility', 'screech', 'double-team', 'light-screen', 'leech-life', 'flash', 'rest', 'slash', 'substitute', 'thief', 'spider-web', 'snore', 'protect', 'feint-attack', 'giga-drain', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'pursuit', 'hidden-power', 'rain-dance', 'facade', 'secret-power', 'camouflage', 'signal-beam', 'bounce', 'shock-wave', 'gastro-acid', 'sucker-punch', 'magnet-rise', 'poison-jab', 'x-scissor', 'bug-buzz', 'energy-ball', 'rock-climb', 'discharge', 'cross-poison', 'bug-bite', 'charge-beam', 'electro-ball', 'round', 'volt-switch', 'struggle-bug', 'electroweb', 'wild-charge', 'confide', 'infestation', 'lunge']",5.0
595,596,galvantula,108,60,97,60,77,70,electric,bug,"['cut', 'hyper-beam', 'absorb', 'string-shot', 'thunderbolt', 'thunder-wave', 'thunder', 'toxic', 'agility', 'screech', 'double-team', 'light-screen', 'leech-life', 'flash', 'rest', 'slash', 'substitute', 'thief', 'spider-web', 'snore', 'protect', 'giga-drain', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rain-dance', 'facade', 'secret-power', 'signal-beam', 'bounce', 'shock-wave', 'gastro-acid', 'sucker-punch', 'magnet-rise', 'poison-jab', 'x-scissor', 'bug-buzz', 'energy-ball', 'giga-impact', 'discharge', 'bug-bite', 'charge-beam', 'electro-ball', 'round', 'volt-switch', 'struggle-bug', 'electroweb', 'wild-charge', 'sticky-web', 'confide', 'infestation']",5.0
596,597,ferroseed,10,86,24,91,50,44,steel,grass,"['tackle', 'pin-missile', 'leech-seed', 'solar-beam', 'thunderbolt', 'thunder-wave', 'toxic', 'double-team', 'harden', 'self-destruct', 'flash', 'explosion', 'rest', 'substitute', 'snore', 'curse', 'protect', 'spikes', 'giga-drain', 'rollout', 'swagger', 'sleep-talk', 'return', 'frustration', 'metal-claw', 'hidden-power', 'sunny-day', 'rock-smash', 'facade', 'nature-power', 'ingrain', 'knock-off', 'endeavor', 'secret-power', 'bullet-seed', 'iron-defense', 'gravity', 'gyro-ball', 'payback', 'worry-seed', 'magnet-rise', 'rock-polish', 'poison-jab', 'seed-bomb', 'energy-ball', 'mirror-shot', 'flash-cannon', 'rock-climb', 'iron-head', 'stealth-rock', 'hone-claws', 'acid-spray', 'round', 'confide']",5.0
597,598,ferrothorn,20,116,54,131,94,74,steel,grass,"['swords-dance', 'cut', 'tackle', 'pin-missile', 'hyper-beam', 'strength', 'solar-beam', 'thunderbolt', 'thunder-wave', 'thunder', 'toxic', 'double-team', 'harden', 'self-destruct', 'flash', 'explosion', 'rest', 'substitute', 'snore', 'curse', 'protect', 'sandstorm', 'giga-drain', 'rollout', 'swagger', 'sleep-talk', 'return', 'frustration', 'metal-claw', 'hidden-power', 'sunny-day', 'rock-smash', 'facade', 'nature-power', 'ingrain', 'knock-off', 'endeavor', 'secret-power', 'aerial-ace', 'iron-defense', 'block', 'gravity', 'gyro-ball', 'payback', 'worry-seed', 'magnet-rise', 'rock-polish', 'poison-jab', 'seed-bomb', 'energy-ball', 'giga-impact', 'shadow-claw', 'mirror-shot', 'flash-cannon', 'rock-climb', 'power-whip', 'iron-head', 'stealth-rock', 'grass-knot', 'hone-claws', 'round', 'bulldoze', 'confide']",5.0
598,599,klink,30,60,45,70,55,40,steel,,"['vice-grip', 'bind', 'hyper-beam', 'thunder-shock', 'thunderbolt', 'thunder-wave', 'toxic', 'screech', 'double-team', 'rest', 'substitute', 'snore', 'protect', 'zap-cannon', 'lock-on', 'sandstorm', 'swagger', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rock-smash', 'uproar', 'facade', 'charge', 'magic-coat', 'recycle', 'secret-power', 'metal-sound', 'signal-beam', 'iron-defense', 'shock-wave', 'gravity', 'magnet-rise', 'rock-polish', 'mirror-shot', 'flash-cannon', 'discharge', 'charge-beam', 'autotomize', 'round', 'shift-gear', 'volt-switch', 'wild-charge', 'gear-grind', 'confide']",5.0
599,600,klang,50,85,70,95,80,60,steel,,"['vice-grip', 'bind', 'hyper-beam', 'thunder-shock', 'thunderbolt', 'thunder-wave', 'toxic', 'screech', 'double-team', 'rest', 'substitute', 'snore', 'protect', 'zap-cannon', 'lock-on', 'sandstorm', 'swagger', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rock-smash', 'uproar', 'facade', 'charge', 'magic-coat', 'recycle', 'secret-power', 'metal-sound', 'signal-beam', 'iron-defense', 'shock-wave', 'gravity', 'magnet-rise', 'rock-polish', 'mirror-shot', 'flash-cannon', 'discharge', 'charge-beam', 'autotomize', 'round', 'shift-gear', 'volt-switch', 'wild-charge', 'gear-grind', 'confide']",5.0
600,601,klinklang,90,85,70,115,100,60,steel,,"['vice-grip', 'bind', 'hyper-beam', 'thunder-shock', 'thunderbolt', 'thunder-wave', 'thunder', 'toxic', 'screech', 'double-team', 'rest', 'substitute', 'snore', 'protect', 'zap-cannon', 'lock-on', 'sandstorm', 'swagger', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rock-smash', 'uproar', 'facade', 'charge', 'magic-coat', 'recycle', 'secret-power', 'metal-sound', 'signal-beam', 'iron-defense', 'shock-wave', 'gravity', 'magnet-rise', 'rock-polish', 'giga-impact', 'mirror-shot', 'flash-cannon', 'trick-room', 'discharge', 'charge-beam', 'autotomize', 'round', 'shift-gear', 'volt-switch', 'wild-charge', 'gear-grind', 'confide', 'magnetic-flux', 'gear-up']",5.0
601,602,tynamo,60,40,45,40,55,35,electric,,"['tackle', 'thunder-wave', 'spark', 'magnet-rise', 'charge-beam']",5.0
602,603,eelektrik,40,70,75,70,85,65,electric,,"['bind', 'headbutt', 'thrash', 'acid', 'thunderbolt', 'thunder-wave', 'thunder', 'toxic', 'double-team', 'light-screen', 'flash', 'rest', 'super-fang', 'substitute', 'snore', 'protect', 'zap-cannon', 'giga-drain', 'swagger', 'spark', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'rain-dance', 'crunch', 'facade', 'knock-off', 'secret-power', 'signal-beam', 'bounce', 'shock-wave', 'u-turn', 'gastro-acid', 'magnet-rise', 'aqua-tail', 'flash-cannon', 'discharge', 'charge-beam', 'coil', 'acid-spray', 'round', 'acrobatics', 'volt-switch', 'wild-charge', 'confide']",5.0
603,604,eelektross,50,80,105,80,115,85,electric,,"['fire-punch', 'thunder-punch', 'cut', 'bind', 'headbutt', 'thrash', 'roar', 'acid', 'flamethrower', 'hyper-beam', 'strength', 'thunderbolt', 'thunder-wave', 'thunder', 'toxic', 'double-team', 'light-screen', 'flash', 'rest', 'rock-slide', 'super-fang', 'substitute', 'snore', 'protect', 'zap-cannon', 'outrage', 'giga-drain', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'rain-dance', 'crunch', 'rock-smash', 'facade', 'focus-punch', 'superpower', 'brick-break', 'knock-off', 'secret-power', 'crush-claw', 'rock-tomb', 'signal-beam', 'dragon-claw', 'bounce', 'shock-wave', 'u-turn', 'gastro-acid', 'magnet-rise', 'aqua-tail', 'dragon-pulse', 'drain-punch', 'giga-impact', 'flash-cannon', 'discharge', 'grass-knot', 'charge-beam', 'hone-claws', 'coil', 'round', 'acrobatics', 'volt-switch', 'dragon-tail', 'wild-charge', 'ion-deluge', 'confide', 'power-up-punch']",5.0
604,605,elgyem,30,55,85,55,55,55,psychic,,"['headbutt', 'growl', 'disable', 'psybeam', 'thunderbolt', 'thunder-wave', 'toxic', 'confusion', 'psychic', 'teleport', 'double-team', 'recover', 'barrier', 'light-screen', 'reflect', 'dream-eater', 'flash', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'protect', 'swagger', 'steel-wing', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'pain-split', 'hidden-power', 'rain-dance', 'psych-up', 'shadow-ball', 'uproar', 'facade', 'trick', 'role-play', 'magic-coat', 'recycle', 'skill-swap', 'imprison', 'snatch', 'secret-power', 'astonish', 'rock-tomb', 'cosmic-power', 'signal-beam', 'calm-mind', 'shock-wave', 'gravity', 'miracle-eye', 'embargo', 'heal-block', 'power-swap', 'guard-swap', 'dark-pulse', 'energy-ball', 'nasty-plot', 'zen-headbutt', 'trick-room', 'charge-beam', 'guard-split', 'power-split', 'wonder-room', 'psyshock', 'telekinesis', 'synchronoise', 'simple-beam', 'after-you', 'round', 'echoed-voice', 'ally-switch', 'confide']",5.0
605,606,beheeyem,40,95,125,75,75,75,psychic,,"['headbutt', 'growl', 'psybeam', 'hyper-beam', 'thunderbolt', 'thunder-wave', 'toxic', 'confusion', 'psychic', 'double-team', 'recover', 'light-screen', 'reflect', 'dream-eater', 'flash', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'protect', 'swagger', 'steel-wing', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'pain-split', 'hidden-power', 'rain-dance', 'psych-up', 'shadow-ball', 'uproar', 'facade', 'trick', 'role-play', 'magic-coat', 'recycle', 'skill-swap', 'imprison', 'snatch', 'secret-power', 'rock-tomb', 'signal-beam', 'calm-mind', 'shock-wave', 'gravity', 'miracle-eye', 'embargo', 'heal-block', 'dark-pulse', 'energy-ball', 'giga-impact', 'zen-headbutt', 'trick-room', 'charge-beam', 'guard-split', 'power-split', 'wonder-room', 'psyshock', 'telekinesis', 'synchronoise', 'simple-beam', 'after-you', 'round', 'echoed-voice', 'ally-switch', 'confide', 'psychic-terrain']",5.0
606,607,litwick,20,55,65,55,30,50,fire,ghost,"['acid', 'ember', 'flamethrower', 'solar-beam', 'fire-spin', 'toxic', 'psychic', 'night-shade', 'double-team', 'minimize', 'confuse-ray', 'haze', 'smog', 'fire-blast', 'dream-eater', 'flash', 'acid-armor', 'rest', 'substitute', 'thief', 'snore', 'curse', 'spite', 'protect', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'pain-split', 'hidden-power', 'sunny-day', 'psych-up', 'shadow-ball', 'heat-wave', 'will-o-wisp', 'memento', 'facade', 'taunt', 'trick', 'imprison', 'secret-power', 'astonish', 'overheat', 'calm-mind', 'shock-wave', 'payback', 'embargo', 'dark-pulse', 'energy-ball', 'trick-room', 'captivate', 'power-split', 'telekinesis', 'flame-burst', 'flame-charge', 'round', 'clear-smog', 'hex', 'incinerate', 'inferno', 'confide']",5.0
607,608,lampent,55,60,95,60,40,60,fire,ghost,"['ember', 'flamethrower', 'solar-beam', 'fire-spin', 'toxic', 'psychic', 'night-shade', 'double-team', 'minimize', 'confuse-ray', 'smog', 'fire-blast', 'dream-eater', 'flash', 'rest', 'substitute', 'thief', 'snore', 'curse', 'spite', 'protect', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'pain-split', 'hidden-power', 'sunny-day', 'psych-up', 'shadow-ball', 'heat-wave', 'will-o-wisp', 'memento', 'facade', 'taunt', 'trick', 'imprison', 'secret-power', 'astonish', 'overheat', 'calm-mind', 'shock-wave', 'payback', 'embargo', 'dark-pulse', 'energy-ball', 'trick-room', 'telekinesis', 'flame-burst', 'flame-charge', 'round', 'hex', 'incinerate', 'inferno', 'confide']",5.0
608,609,chandelure,80,90,145,90,55,60,fire,ghost,"['flamethrower', 'hyper-beam', 'solar-beam', 'toxic', 'psychic', 'double-team', 'confuse-ray', 'smog', 'fire-blast', 'dream-eater', 'flash', 'rest', 'substitute', 'thief', 'snore', 'spite', 'protect', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'pain-split', 'hidden-power', 'sunny-day', 'psych-up', 'shadow-ball', 'heat-wave', 'will-o-wisp', 'facade', 'taunt', 'trick', 'secret-power', 'overheat', 'calm-mind', 'shock-wave', 'payback', 'embargo', 'dark-pulse', 'energy-ball', 'giga-impact', 'trick-room', 'telekinesis', 'flame-burst', 'flame-charge', 'round', 'hex', 'incinerate', 'confide']",5.0
609,610,axew,57,40,30,60,87,46,dragon,,"['scratch', 'guillotine', 'razor-wind', 'swords-dance', 'cut', 'leer', 'roar', 'counter', 'strength', 'dragon-rage', 'dig', 'toxic', 'double-team', 'harden', 'focus-energy', 'rest', 'slash', 'substitute', 'snore', 'reversal', 'protect', 'scary-face', 'outrage', 'endure', 'false-swipe', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'rock-smash', 'facade', 'taunt', 'superpower', 'endeavor', 'secret-power', 'rock-tomb', 'aerial-ace', 'dragon-claw', 'dragon-dance', 'shock-wave', 'payback', 'assurance', 'fling', 'poison-jab', 'night-slash', 'aqua-tail', 'x-scissor', 'dragon-pulse', 'giga-impact', 'draco-meteor', 'hone-claws', 'round', 'incinerate', 'dual-chop', 'confide']",5.0
610,611,fraxure,67,50,40,70,117,66,dragon,,"['scratch', 'guillotine', 'swords-dance', 'cut', 'leer', 'roar', 'low-kick', 'strength', 'dragon-rage', 'dig', 'toxic', 'double-team', 'rest', 'slash', 'substitute', 'snore', 'protect', 'scary-face', 'outrage', 'false-swipe', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'rock-smash', 'facade', 'taunt', 'superpower', 'endeavor', 'secret-power', 'rock-tomb', 'aerial-ace', 'dragon-claw', 'dragon-dance', 'shock-wave', 'payback', 'assurance', 'fling', 'poison-jab', 'aqua-tail', 'x-scissor', 'dragon-pulse', 'giga-impact', 'shadow-claw', 'draco-meteor', 'hone-claws', 'round', 'incinerate', 'dragon-tail', 'dual-chop', 'confide']",5.0
611,612,haxorus,97,70,60,90,147,76,dragon,,"['scratch', 'guillotine', 'swords-dance', 'cut', 'leer', 'roar', 'surf', 'hyper-beam', 'low-kick', 'strength', 'dragon-rage', 'earthquake', 'dig', 'toxic', 'double-team', 'rest', 'rock-slide', 'slash', 'substitute', 'snore', 'protect', 'scary-face', 'outrage', 'false-swipe', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'rock-smash', 'facade', 'taunt', 'superpower', 'brick-break', 'endeavor', 'secret-power', 'rock-tomb', 'aerial-ace', 'dragon-claw', 'dragon-dance', 'shock-wave', 'payback', 'assurance', 'fling', 'poison-jab', 'aqua-tail', 'x-scissor', 'dragon-pulse', 'focus-blast', 'giga-impact', 'shadow-claw', 'draco-meteor', 'grass-knot', 'hone-claws', 'round', 'incinerate', 'bulldoze', 'dragon-tail', 'dual-chop', 'confide', 'brutal-swing']",5.0
612,613,cubchoo,40,40,60,40,70,55,ice,,"['ice-punch', 'cut', 'thrash', 'growl', 'surf', 'ice-beam', 'blizzard', 'low-kick', 'strength', 'dig', 'toxic', 'double-team', 'bide', 'fury-swipes', 'rest', 'slash', 'substitute', 'snore', 'flail', 'powder-snow', 'protect', 'icy-wind', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'encore', 'hidden-power', 'rain-dance', 'rock-smash', 'hail', 'facade', 'focus-punch', 'superpower', 'yawn', 'secret-power', 'rock-tomb', 'sheer-cold', 'aerial-ace', 'covet', 'water-pulse', 'brine', 'assurance', 'fling', 'night-slash', 'avalanche', 'shadow-claw', 'grass-knot', 'hone-claws', 'round', 'echoed-voice', 'frost-breath', 'play-rough', 'play-nice', 'confide', 'power-up-punch']",5.0
613,614,beartic,50,80,70,80,130,95,ice,,"['ice-punch', 'swords-dance', 'cut', 'thrash', 'growl', 'roar', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'low-kick', 'strength', 'dig', 'toxic', 'double-team', 'bide', 'fury-swipes', 'rest', 'rock-slide', 'slash', 'substitute', 'snore', 'flail', 'powder-snow', 'protect', 'icy-wind', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rain-dance', 'rock-smash', 'hail', 'facade', 'focus-punch', 'taunt', 'superpower', 'brick-break', 'secret-power', 'dive', 'rock-tomb', 'sheer-cold', 'aerial-ace', 'bulk-up', 'covet', 'water-pulse', 'brine', 'fling', 'focus-blast', 'giga-impact', 'shadow-claw', 'stone-edge', 'grass-knot', 'aqua-jet', 'hone-claws', 'round', 'echoed-voice', 'bulldoze', 'frost-breath', 'icicle-crash', 'play-nice', 'confide', 'power-up-punch']",5.0
614,615,cryogonal,105,135,95,50,50,80,ice,,"['bind', 'mist', 'ice-beam', 'blizzard', 'aurora-beam', 'hyper-beam', 'solar-beam', 'toxic', 'double-team', 'recover', 'confuse-ray', 'light-screen', 'haze', 'reflect', 'acid-armor', 'explosion', 'rest', 'sharpen', 'slash', 'substitute', 'snore', 'protect', 'icy-wind', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'rapid-spin', 'hidden-power', 'rain-dance', 'ancient-power', 'hail', 'facade', 'magic-coat', 'knock-off', 'secret-power', 'signal-beam', 'sheer-cold', 'iron-defense', 'water-pulse', 'poison-jab', 'night-slash', 'ice-shard', 'flash-cannon', 'round', 'acrobatics', 'frost-breath', 'freeze-dry', 'confide', 'aurora-veil']",5.0
615,616,shelmet,25,65,40,85,40,50,bug,,"['body-slam', 'double-edge', 'acid', 'absorb', 'mega-drain', 'toxic', 'double-team', 'recover', 'bide', 'leech-life', 'acid-armor', 'rest', 'substitute', 'mind-reader', 'snore', 'curse', 'protect', 'sludge-bomb', 'mud-slap', 'spikes', 'giga-drain', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'baton-pass', 'encore', 'pursuit', 'hidden-power', 'rain-dance', 'facade', 'yawn', 'secret-power', 'signal-beam', 'feint', 'gastro-acid', 'guard-swap', 'toxic-spikes', 'bug-buzz', 'energy-ball', 'bug-bite', 'guard-split', 'venoshock', 'round', 'final-gambit', 'struggle-bug', 'confide', 'infestation']",5.0
616,617,accelgor,145,60,100,40,70,80,bug,,"['hyper-beam', 'absorb', 'mega-drain', 'toxic', 'agility', 'quick-attack', 'double-team', 'recover', 'swift', 'leech-life', 'rest', 'substitute', 'snore', 'protect', 'sludge-bomb', 'sandstorm', 'giga-drain', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rain-dance', 'facade', 'knock-off', 'secret-power', 'signal-beam', 'u-turn', 'gastro-acid', 'me-first', 'power-swap', 'bug-buzz', 'focus-blast', 'energy-ball', 'giga-impact', 'bug-bite', 'venoshock', 'acid-spray', 'round', 'final-gambit', 'struggle-bug', 'confide', 'water-shuriken', 'infestation']",5.0
617,618,stunfisk,32,99,81,84,66,109,electric,ground,"['tackle', 'water-gun', 'surf', 'thunder-shock', 'thunderbolt', 'thunder-wave', 'thunder', 'earthquake', 'fissure', 'dig', 'toxic', 'double-team', 'bide', 'flash', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'flail', 'spite', 'protect', 'sludge-bomb', 'mud-slap', 'sandstorm', 'endure', 'swagger', 'spark', 'attract', 'sleep-talk', 'return', 'frustration', 'pain-split', 'hidden-power', 'rain-dance', 'uproar', 'facade', 'revenge', 'yawn', 'endeavor', 'secret-power', 'camouflage', 'mud-sport', 'astonish', 'rock-tomb', 'muddy-water', 'bounce', 'mud-shot', 'shock-wave', 'water-pulse', 'payback', 'me-first', 'magnet-rise', 'aqua-tail', 'earth-power', 'mud-bomb', 'discharge', 'stone-edge', 'stealth-rock', 'sludge-wave', 'foul-play', 'round', 'scald', 'reflect-type', 'bulldoze', 'electroweb', 'confide', 'eerie-impulse', 'infestation']",5.0
618,619,mienfoo,65,50,55,50,85,45,fighting,,"['pound', 'double-slap', 'swords-dance', 'jump-kick', 'low-kick', 'strength', 'dig', 'toxic', 'meditate', 'double-team', 'reflect', 'swift', 'high-jump-kick', 'rest', 'rock-slide', 'substitute', 'snore', 'reversal', 'protect', 'detect', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'baton-pass', 'vital-throw', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'rock-smash', 'fake-out', 'facade', 'focus-punch', 'smelling-salts', 'taunt', 'helping-hand', 'role-play', 'brick-break', 'knock-off', 'secret-power', 'rock-tomb', 'aerial-ace', 'bulk-up', 'bounce', 'calm-mind', 'feint', 'u-turn', 'payback', 'fling', 'me-first', 'force-palm', 'aura-sphere', 'poison-jab', 'drain-punch', 'focus-blast', 'stone-edge', 'grass-knot', 'low-sweep', 'round', 'quick-guard', 'ally-switch', 'acrobatics', 'retaliate', 'work-up', 'dual-chop', 'confide', 'power-up-punch']",5.0
